url_length,domain_length,path_length,count_dots,count_hyphen,count_at,count_question,count_equal,count_digits,count_letters,count_special,has_https,has_ip,subdomain_count,keyword_count,label
84,15,61,2,2,0,0,0,6,66,12,1,0,2,0,1
84,15,61,2,0,0,0,0,6,68,10,1,0,2,0,1
84,15,61,2,0,0,0,0,14,61,9,1,0,2,0,1
84,15,61,2,1,0,0,0,3,69,12,1,0,2,0,1
84,15,61,2,1,0,0,0,8,65,11,1,0,2,0,1
84,15,61,2,0,0,0,0,9,64,11,1,0,2,0,1
84,15,61,2,0,0,0,0,7,68,9,1,0,2,0,1
84,15,61,2,0,0,0,0,5,68,11,1,0,2,0,1
84,15,61,2,0,0,0,0,5,69,10,1,0,2,0,1
84,15,61,2,3,0,0,0,5,66,13,1,0,2,0,1
84,15,61,2,0,0,0,0,6,68,10,1,0,2,0,1
84,15,61,2,1,0,0,0,6,68,10,1,0,2,0,1
84,15,61,2,0,0,0,0,8,65,11,1,0,2,0,1
84,15,61,2,0,0,0,0,6,69,9,1,0,2,0,1
84,15,61,2,3,0,0,0,5,66,13,1,0,2,0,1
84,15,61,2,0,0,0,0,4,71,9,1,0,2,0,1
84,15,61,2,1,0,0,0,6,66,12,1,0,2,0,1
84,15,61,2,2,0,0,0,13,60,11,1,0,2,0,1
84,15,61,2,2,0,0,0,6,67,11,1,0,2,0,1
84,15,61,2,0,0,0,0,9,66,9,1,0,2,0,1
84,15,61,2,1,0,0,0,4,70,10,1,0,2,0,1
84,15,61,2,1,0,0,0,10,64,10,1,0,2,0,1
84,15,61,2,0,0,0,0,11,64,9,1,0,2,0,1
84,15,61,2,1,0,0,0,7,67,10,1,0,2,0,1
84,15,61,2,2,0,0,0,8,64,12,1,0,2,0,1
84,15,61,2,1,0,0,0,9,65,10,1,0,2,0,1
84,15,61,2,0,0,0,0,10,65,9,1,0,2,0,1
84,15,61,2,1,0,0,0,5,69,10,1,0,2,0,1
84,15,61,2,3,0,0,0,7,65,12,1,0,2,0,1
84,15,61,2,0,0,0,0,6,69,9,1,0,2,0,1
84,15,61,2,1,0,0,0,9,62,13,1,0,2,0,1
84,15,61,2,2,0,0,0,9,63,12,1,0,2,0,1
84,15,61,2,0,0,0,0,10,65,9,1,0,2,0,1
84,15,61,2,0,0,0,0,7,68,9,1,0,2,0,1
84,15,61,2,0,0,0,0,6,69,9,1,0,2,0,1
84,15,61,2,0,0,0,0,9,66,9,1,0,2,0,1
84,15,61,2,0,0,0,0,10,65,9,1,0,2,0,1
84,15,61,2,1,0,0,0,11,62,11,1,0,2,0,1
84,15,61,2,0,0,0,0,11,64,9,1,0,2,0,1
84,15,61,2,1,0,0,0,8,66,10,1,0,2,0,1
46,7,2,3,1,0,1,1,2,30,14,1,0,2,0,1
46,7,2,3,1,0,1,1,1,31,14,1,0,2,0,1
26,11,7,1,1,0,0,0,2,18,6,1,0,1,0,1
26,11,7,1,1,0,0,0,1,19,6,1,0,1,0,1
63,50,1,2,0,0,1,0,1,55,7,1,0,2,1,1
68,50,1,3,0,0,1,0,0,60,8,1,0,3,0,1
40,31,1,2,1,0,0,0,1,32,7,1,0,2,0,1
80,7,65,1,0,0,0,0,8,66,6,1,0,1,0,1
33,24,1,1,1,0,0,0,0,27,6,1,0,1,0,1
52,24,20,2,1,0,0,0,0,44,8,1,0,1,0,1
33,24,1,2,2,0,0,0,0,25,8,1,0,2,0,1
28,19,1,2,0,0,0,0,0,22,6,1,0,2,0,1
45,24,9,2,0,0,1,1,9,28,8,1,0,2,0,1
46,24,9,2,0,0,1,1,10,28,8,1,0,2,0,1
45,24,9,2,0,0,1,1,9,28,8,1,0,2,0,1
46,24,9,2,0,0,1,1,10,28,8,1,0,2,0,1
72,51,13,5,2,0,0,0,5,56,11,1,0,4,0,1
79,58,13,5,2,0,0,0,5,63,11,1,0,4,0,1
72,51,13,5,2,0,0,0,5,56,11,1,0,4,0,1
37,29,0,2,0,0,0,0,9,23,5,1,0,2,0,1
29,4,17,1,0,0,0,0,13,9,7,1,0,1,0,1
31,23,1,2,1,0,0,0,9,15,7,0,0,2,0,1
33,26,0,2,1,0,0,0,9,18,6,0,0,2,0,1
41,34,0,2,1,0,0,0,9,26,6,0,0,2,0,1
44,37,0,2,1,0,0,0,6,32,6,0,0,2,0,1
49,42,0,2,1,0,0,0,9,34,6,0,0,2,0,1
41,34,0,2,1,0,0,0,9,26,6,0,0,2,0,1
32,23,1,2,1,0,0,0,9,16,7,1,0,2,0,1
30,23,0,2,1,0,0,0,9,15,6,0,0,2,0,1
165,22,71,4,0,0,1,0,36,114,15,1,0,2,0,1
237,28,17,2,0,0,1,3,34,191,12,1,0,2,0,1
239,28,17,2,0,0,1,2,35,192,12,1,0,2,0,1
25,16,1,1,0,0,0,0,0,20,5,1,0,1,0,1
28,19,1,1,0,0,0,0,0,23,5,1,0,1,0,1
41,32,1,4,0,0,0,0,12,21,8,1,0,4,0,1
30,19,3,1,0,0,0,0,0,24,6,1,0,1,0,1
34,18,8,1,1,0,0,0,0,28,6,1,0,1,0,1
25,18,0,1,1,0,0,0,0,20,5,0,0,1,0,1
36,29,0,2,1,0,0,0,6,24,6,0,0,2,0,1
34,25,1,2,0,0,0,0,0,28,6,1,0,2,0,1
38,29,1,2,0,0,0,0,0,32,6,1,0,2,0,1
31,22,1,2,2,0,0,0,0,23,8,1,0,2,0,1
30,21,1,2,0,0,0,0,0,24,6,1,0,2,0,1
43,34,1,2,2,0,0,0,6,29,8,1,0,2,0,1
43,34,1,2,2,0,0,0,6,29,8,1,0,2,0,1
41,32,1,2,2,0,0,0,6,27,8,1,0,2,0,1
39,30,1,2,2,0,0,0,6,25,8,1,0,2,0,1
45,36,1,2,0,0,0,0,0,39,6,1,0,2,0,1
43,34,1,2,4,0,0,0,0,33,10,1,0,2,0,1
47,38,1,2,2,0,0,0,6,33,8,1,0,2,0,1
68,59,1,2,0,0,0,0,3,59,6,1,0,2,1,1
34,25,1,2,0,0,0,0,0,28,6,1,0,2,0,1
44,35,1,2,2,0,0,0,6,30,8,1,0,2,0,1
41,32,1,2,0,0,0,0,0,35,6,1,0,2,0,1
31,22,1,2,0,0,0,0,0,25,6,1,0,2,0,1
34,25,1,2,0,0,0,0,0,28,6,1,0,2,0,1
38,29,1,2,0,0,0,0,0,32,6,1,0,2,0,1
48,39,1,2,3,0,0,0,0,39,9,1,0,2,0,1
34,25,1,2,0,0,0,0,3,25,6,1,0,2,0,1
46,37,1,2,0,0,0,0,0,40,6,1,0,2,0,1
27,18,1,2,0,0,0,0,3,18,6,1,0,2,0,1
38,29,1,2,0,0,0,0,0,32,6,1,0,2,0,1
28,19,1,2,1,0,0,0,7,14,7,1,0,2,0,1
37,28,1,2,2,0,0,0,6,23,8,1,0,2,0,1
37,28,1,2,2,0,0,0,6,23,8,1,0,2,0,1
34,25,1,2,0,0,0,0,0,28,6,1,0,2,0,1
43,34,1,2,0,0,0,0,0,37,6,1,0,2,0,1
32,23,1,2,4,0,0,0,0,22,10,1,0,2,0,1
38,29,1,2,0,0,0,0,0,32,6,1,0,2,0,1
34,25,1,2,0,0,0,0,4,24,6,1,0,2,0,1
28,19,1,2,0,0,0,0,8,14,6,1,0,2,0,1
24,15,1,2,0,0,0,0,0,18,6,1,0,2,0,1
41,32,1,2,0,0,0,0,0,35,6,1,0,2,0,1
49,40,1,2,0,0,0,0,0,43,6,1,0,2,1,1
28,19,1,2,0,0,0,0,0,22,6,1,0,2,0,1
27,18,1,2,0,0,0,0,0,21,6,1,0,2,0,1
38,29,1,2,3,0,0,0,0,29,9,1,0,2,0,1
28,19,1,2,0,0,0,0,1,21,6,1,0,2,0,1
41,23,10,2,2,0,0,0,4,29,8,1,0,2,0,1
36,29,0,2,1,0,0,0,6,24,6,0,0,2,0,1
40,32,0,2,2,0,0,0,3,30,7,1,0,2,0,1
42,34,0,2,2,0,0,0,4,31,7,1,0,2,0,1
37,10,19,1,0,0,0,0,0,31,6,1,0,1,0,1
63,42,5,5,0,1,0,0,6,45,12,1,0,4,0,1
84,63,5,4,2,1,0,0,6,65,13,1,0,3,1,1
35,26,1,2,1,0,0,0,1,27,7,1,0,2,0,1
28,21,0,2,1,0,0,0,5,17,6,0,0,2,0,1
36,29,0,2,1,0,0,0,5,25,6,0,0,2,0,1
35,26,1,2,1,0,0,0,1,27,7,1,0,2,0,1
32,14,10,3,0,0,0,0,0,25,7,1,0,2,0,1
118,16,3,2,0,1,1,2,14,93,11,1,0,1,0,1
40,31,1,2,0,0,0,0,0,34,6,1,0,2,1,1
40,31,1,2,1,0,0,0,0,33,7,1,0,2,0,1
30,23,0,2,1,0,0,0,6,18,6,0,0,2,0,1
39,31,0,2,1,0,0,0,6,27,6,1,0,2,0,1
33,24,1,2,0,0,0,0,0,27,6,1,0,2,0,1
116,53,55,2,3,0,0,0,31,73,12,1,0,2,0,1
55,36,11,3,2,0,0,0,7,38,10,1,0,2,0,1
58,50,0,2,6,0,0,0,6,41,11,1,0,2,1,1
216,18,51,4,2,0,1,1,20,175,21,1,0,2,0,1
64,57,0,2,1,0,0,0,24,34,6,0,0,2,0,1
78,69,1,3,6,0,0,0,24,41,13,1,0,3,0,1
45,36,1,2,2,0,0,0,0,37,8,1,0,2,0,1
52,18,26,3,0,0,0,0,0,43,9,1,0,2,0,1
26,15,1,2,0,0,0,0,8,10,8,1,0,2,0,1
24,15,1,1,1,0,0,0,0,18,6,1,0,1,0,1
29,15,6,1,1,0,0,0,0,23,6,1,0,1,1,1
56,49,0,2,1,0,0,0,24,26,6,0,0,2,0,1
44,27,9,3,1,0,0,0,0,36,8,1,0,2,0,1
96,10,78,1,0,0,0,0,11,76,9,1,0,1,1,1
35,21,6,4,0,0,0,0,0,27,8,1,0,3,0,1
53,21,24,2,0,0,0,0,18,28,7,1,0,2,0,1
35,21,6,4,0,0,0,0,0,27,8,1,0,3,0,1
53,21,24,2,0,0,0,0,18,28,7,1,0,2,0,1
27,20,0,2,1,0,0,0,6,15,6,0,0,2,0,1
42,25,9,2,0,0,0,0,0,36,6,1,0,2,1,1
38,31,0,2,0,0,0,0,3,30,5,0,0,2,0,1
49,32,9,2,0,0,0,0,0,43,6,1,0,2,1,1
50,32,10,2,0,0,0,0,0,43,7,1,0,2,1,1
29,16,5,1,1,0,0,0,0,22,7,1,0,1,0,1
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,1
74,61,5,5,3,0,0,0,10,52,12,1,0,5,0,1
91,61,22,5,3,0,0,0,10,67,14,1,0,5,0,1
25,16,1,1,1,0,0,0,0,19,6,1,0,1,0,1
23,16,0,1,1,0,0,0,0,18,5,0,0,1,0,1
41,32,1,2,3,0,0,0,0,32,9,1,0,2,0,1
39,32,0,2,3,0,0,0,0,31,8,0,0,2,0,1
21,12,1,1,0,0,0,0,0,16,5,1,0,1,0,1
25,12,5,1,0,0,0,0,0,20,5,1,0,1,0,1
38,29,1,2,0,0,0,0,0,32,6,1,0,2,0,1
36,28,0,2,2,0,0,0,1,28,7,1,0,2,0,1
47,39,0,3,2,0,0,0,0,39,8,1,0,3,0,1
19,10,1,1,1,0,0,0,0,13,6,1,0,1,0,1
41,26,7,2,2,0,0,0,0,33,8,1,0,2,0,1
25,10,7,1,1,0,0,0,0,19,6,1,0,1,0,1
32,18,6,2,1,0,0,0,0,25,7,1,0,2,0,1
32,24,0,2,4,0,0,0,1,22,9,1,0,2,0,1
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,1
31,23,0,2,3,0,0,0,0,23,8,1,0,2,0,1
33,25,0,2,2,0,0,0,1,25,7,1,0,2,0,1
24,15,1,2,0,0,0,0,8,10,6,1,0,2,0,1
52,36,8,3,2,0,0,0,4,39,9,1,0,2,0,1
43,26,9,3,1,0,0,0,0,35,8,1,0,2,0,1
51,29,14,3,2,0,0,0,4,37,10,1,0,2,0,1
25,16,1,1,1,0,0,0,3,16,6,1,0,1,0,1
40,16,16,2,1,0,0,0,3,29,8,1,0,1,0,1
76,31,37,3,2,0,0,0,3,63,10,1,0,2,0,1
50,31,11,3,0,0,0,0,0,43,7,1,0,2,0,1
33,24,1,2,1,0,0,0,4,22,7,1,0,2,0,1
34,25,1,2,1,0,0,0,4,23,7,1,0,2,0,1
22,13,1,1,0,0,0,0,0,17,5,1,0,1,0,1
56,37,11,3,2,0,0,0,3,43,10,1,0,2,0,1
47,30,9,3,2,0,0,0,5,33,9,1,0,2,0,1
58,46,4,2,0,0,0,0,0,51,7,1,0,2,0,1
57,46,3,2,0,0,0,0,0,51,6,1,0,2,0,1
70,46,16,3,0,0,0,0,0,61,9,1,0,2,0,1
42,35,0,2,0,0,0,0,13,24,5,0,0,2,0,1
32,25,0,2,1,0,0,0,8,18,6,0,0,2,0,1
78,33,37,2,5,0,0,0,16,50,12,1,0,2,0,1
71,26,1,2,1,0,1,1,25,37,9,1,0,2,0,1
80,35,37,2,5,0,0,0,18,50,12,1,0,2,0,1
38,16,14,1,1,0,0,0,0,31,7,1,0,1,0,1
39,22,9,2,1,0,0,0,0,31,8,1,0,2,0,1
35,19,8,2,1,0,0,0,0,28,7,1,0,2,0,1
44,23,13,2,3,0,0,0,0,34,10,1,0,2,0,1
45,22,15,2,2,0,0,0,0,36,9,1,0,2,0,1
37,22,7,2,1,0,0,0,0,29,8,1,0,2,0,1
39,20,11,2,1,0,0,0,0,31,8,1,0,2,0,1
35,20,7,2,0,0,0,0,0,28,7,1,0,2,0,1
49,27,14,2,2,0,0,0,0,40,9,1,0,2,0,1
44,26,10,2,3,0,0,0,0,34,10,1,0,2,0,1
51,27,16,2,2,0,0,0,0,42,9,1,0,2,0,1
39,21,10,2,2,0,0,0,0,30,9,1,0,2,0,1
41,22,11,2,2,0,0,0,0,32,9,1,0,2,0,1
40,22,10,2,2,0,0,0,0,32,8,1,0,2,0,1
42,24,10,2,2,0,0,0,0,33,9,1,0,2,0,1
38,18,12,2,2,0,0,0,0,29,9,1,0,2,0,1
42,24,10,2,2,0,0,0,0,33,9,1,0,2,0,1
46,26,12,2,4,0,0,0,0,35,11,1,0,2,0,1
41,24,9,2,1,0,0,0,0,33,8,1,0,2,0,1
41,21,12,2,2,0,0,0,0,32,9,1,0,2,0,1
33,24,1,3,0,0,0,0,6,20,7,1,0,3,0,1
44,23,13,2,3,0,0,0,0,35,9,1,0,2,0,1
45,23,14,2,3,0,0,0,0,35,10,1,0,2,0,1
44,22,14,2,2,0,0,0,0,35,9,1,0,2,0,1
48,25,15,2,3,0,0,0,0,38,10,1,0,2,0,1
37,22,7,2,2,0,0,0,0,28,9,1,0,2,0,1
45,25,12,2,3,0,0,0,0,35,10,1,0,2,0,1
45,23,14,2,3,0,0,0,0,35,10,1,0,2,0,1
42,21,13,2,2,0,0,0,0,33,9,1,0,2,0,1
38,23,7,2,2,0,0,0,0,29,9,1,0,2,0,1
44,23,13,2,2,0,0,0,0,35,9,1,0,2,0,1
44,22,14,2,2,0,0,0,0,35,9,1,0,2,0,1
45,22,15,2,3,0,0,0,0,35,10,1,0,2,0,1
46,23,15,2,3,0,0,0,0,36,10,1,0,2,0,1
48,23,17,2,2,0,0,0,0,39,9,1,0,2,0,1
36,21,7,2,3,0,0,0,0,26,10,1,0,2,0,1
38,23,7,2,2,0,0,0,0,29,9,1,0,2,0,1
42,33,1,3,2,0,0,0,2,31,9,1,0,3,0,1
37,23,6,2,2,0,0,0,0,29,8,1,0,2,0,1
42,33,1,3,1,0,0,0,3,31,8,1,0,3,0,1
42,24,10,2,2,0,0,0,0,34,8,1,0,2,0,1
43,24,11,2,2,0,0,0,0,34,9,1,0,2,0,1
41,33,0,2,1,0,0,0,8,27,6,1,0,2,0,1
31,23,0,2,1,0,0,0,4,21,6,1,0,2,0,1
50,42,0,2,3,0,0,0,6,36,8,1,0,2,0,1
58,50,0,2,3,0,0,0,6,44,8,1,0,2,0,1
27,18,1,2,0,0,0,0,1,20,6,1,0,2,0,1
36,28,0,2,1,0,0,0,0,30,6,1,0,2,0,1
106,26,56,9,3,1,0,0,9,78,19,1,0,3,0,1
117,28,81,2,1,0,0,0,13,97,7,1,0,2,0,1
90,57,1,4,5,0,0,0,13,63,14,1,0,4,0,1
97,11,9,1,0,0,0,0,31,60,6,1,0,1,0,1
213,23,11,3,1,0,1,1,22,177,14,1,0,2,0,1
24,11,5,1,0,0,0,0,2,17,5,1,0,1,0,1
32,25,0,2,1,0,0,0,8,18,6,0,0,2,0,1
27,19,0,2,1,0,0,0,4,17,6,1,0,2,0,1
37,29,0,2,1,0,0,0,8,23,6,1,0,2,0,1
41,34,0,2,1,0,0,0,6,29,6,0,0,2,0,1
44,37,0,2,1,0,0,0,8,30,6,0,0,2,0,1
35,28,0,2,1,0,0,0,5,24,6,0,0,2,0,1
37,30,0,2,1,0,0,0,7,24,6,0,0,2,0,1
78,69,1,3,6,0,0,0,26,39,13,1,0,3,0,1
48,41,0,2,1,0,0,0,10,32,6,0,0,2,0,1
41,33,0,2,1,0,0,0,10,25,6,1,0,2,0,1
31,23,1,2,1,0,0,0,9,15,7,0,0,2,0,1
28,21,0,1,0,0,0,0,0,24,4,0,0,1,0,1
86,43,7,6,4,1,1,1,4,65,17,1,0,4,0,1
47,39,0,2,1,0,0,0,6,35,6,1,0,2,0,1
39,31,1,2,2,0,0,0,2,29,8,0,0,2,0,1
30,23,0,2,1,0,0,0,9,15,6,0,0,2,0,1
32,23,1,2,1,0,0,0,9,16,7,1,0,2,0,1
33,26,0,2,0,0,0,0,6,22,5,0,0,2,0,1
41,34,0,2,0,0,0,0,6,30,5,0,0,2,0,1
46,38,0,2,1,0,0,0,9,31,6,1,0,2,0,1
37,30,0,2,1,0,0,0,7,24,6,0,0,2,0,1
45,38,0,2,1,0,0,0,7,32,6,0,0,2,0,1
38,31,0,2,1,0,0,0,8,24,6,0,0,2,0,1
38,29,1,2,2,0,0,0,0,30,8,1,0,2,0,1
30,21,1,2,0,0,0,0,0,24,6,1,0,2,0,1
39,30,1,2,2,0,0,0,4,27,8,1,0,2,2,1
118,27,84,2,12,0,0,0,18,81,19,0,0,2,0,1
87,27,53,2,6,0,0,0,16,58,13,0,0,2,0,1
40,31,1,2,2,0,0,0,0,32,8,1,0,2,0,1
39,30,1,2,2,0,0,0,0,31,8,1,0,2,0,1
54,30,16,3,2,0,0,0,0,44,10,1,0,2,0,1
288,32,55,2,6,0,1,1,41,228,19,1,0,2,0,1
33,26,0,2,0,0,0,0,6,22,5,0,0,2,0,1
41,32,1,2,1,0,0,0,0,34,7,1,0,2,0,1
50,32,10,3,1,0,0,0,0,42,8,1,0,2,0,1
36,27,1,3,0,0,0,0,0,29,7,1,0,3,0,1
72,14,50,2,0,0,0,0,0,61,11,1,0,1,0,1
23,8,7,1,0,0,0,0,1,17,5,1,0,1,0,1
42,24,10,2,2,0,0,0,1,33,8,1,0,2,0,1
83,74,1,3,0,0,0,0,8,68,7,1,0,3,0,1
55,26,21,4,0,0,0,0,0,45,10,1,0,3,0,1
49,40,1,2,3,0,0,0,0,40,9,1,0,2,0,1
59,21,30,4,0,0,0,0,6,42,11,1,0,3,1,1
42,21,13,4,0,0,0,0,0,33,9,1,0,3,1,1
29,9,12,1,0,0,0,0,0,24,5,1,0,1,0,1
84,15,61,2,0,0,0,0,6,69,9,1,0,2,0,1
79,15,56,2,0,0,0,0,6,65,8,1,0,2,0,1
67,29,30,3,0,0,0,0,16,43,8,1,0,3,0,1
50,41,1,2,1,0,0,0,2,41,7,1,0,2,0,1
34,16,10,1,0,0,0,0,0,28,6,1,0,1,0,1
61,16,37,8,0,0,0,0,0,45,16,1,0,1,0,1
35,16,11,3,0,0,0,0,0,27,8,1,0,2,0,1
64,43,13,3,1,0,0,0,24,32,8,1,0,2,0,1
20,6,6,1,0,0,0,0,0,15,5,1,0,1,0,1
22,7,7,1,0,0,0,0,0,17,5,1,0,1,0,1
21,6,7,1,1,0,0,0,0,15,6,1,0,1,0,1
23,8,7,2,0,0,0,0,0,17,6,1,0,2,0,1
25,10,7,1,0,0,0,0,5,15,5,1,0,1,0,1
33,22,3,3,0,0,0,0,6,19,8,1,0,3,0,1
29,20,1,1,0,0,0,0,0,24,5,1,0,1,0,1
66,24,35,3,1,0,0,0,9,46,11,0,0,2,0,1
41,27,6,2,1,0,0,0,1,33,7,1,0,2,0,1
84,15,61,2,0,0,0,0,14,58,12,1,0,2,0,1
39,18,13,3,0,0,0,0,0,30,9,1,0,2,0,1
66,21,37,4,1,0,0,0,3,51,12,1,0,3,0,1
23,4,11,1,0,0,0,0,0,18,5,1,0,1,0,1
72,12,52,2,2,0,0,0,2,55,15,1,0,1,2,1
23,4,11,1,0,0,0,0,3,15,5,1,0,1,0,1
111,38,65,2,0,0,0,0,36,69,6,1,0,2,0,1
22,7,7,1,0,0,0,0,0,17,5,1,0,1,0,1
22,7,7,1,0,0,0,0,0,17,5,1,0,1,0,1
22,7,7,1,0,0,0,0,1,16,5,1,0,1,0,1
22,7,7,1,0,0,0,0,0,17,5,1,0,1,0,1
21,6,7,1,1,0,0,0,0,15,6,1,0,1,0,1
23,8,7,2,0,0,0,0,0,17,6,1,0,2,0,1
22,7,7,1,0,0,0,0,1,16,5,1,0,1,0,1
21,6,7,1,1,0,0,0,1,14,6,1,0,1,0,1
22,7,7,1,0,0,0,0,0,17,5,1,0,1,0,1
21,6,7,1,1,0,0,0,0,15,6,1,0,1,0,1
22,7,7,1,0,0,0,0,1,16,5,1,0,1,0,1
41,32,1,2,2,0,0,0,6,27,8,1,0,2,0,1
43,34,1,2,2,0,0,0,6,29,8,1,0,2,0,1
47,38,1,2,2,0,0,0,6,33,8,1,0,2,0,1
43,34,1,2,2,0,0,0,6,29,8,1,0,2,0,1
43,34,1,2,2,0,0,0,6,29,8,1,0,2,0,1
42,33,1,2,2,0,0,0,6,28,8,1,0,2,0,1
38,29,1,2,0,0,0,0,5,27,6,1,0,2,0,1
47,40,0,2,1,0,0,0,7,34,6,0,0,2,0,1
33,26,0,2,1,0,0,0,6,21,6,0,0,2,0,1
30,21,1,1,0,0,0,0,0,25,5,1,0,1,0,1
46,36,1,2,2,0,1,0,4,33,9,1,0,2,0,1
154,49,13,6,8,1,1,3,39,90,25,1,0,4,0,1
125,48,14,8,4,1,2,2,24,75,26,1,0,4,0,1
137,59,15,8,5,1,2,2,21,89,27,1,0,4,0,1
34,15,11,1,0,0,0,0,4,24,6,1,0,1,0,1
44,37,0,2,1,0,0,0,8,30,6,0,0,2,0,1
36,29,0,2,1,0,0,0,8,22,6,0,0,2,0,1
53,37,9,4,1,0,0,0,16,26,11,0,0,4,0,1
33,26,0,2,0,0,0,0,5,23,5,0,0,2,0,1
37,28,1,2,0,0,0,0,0,31,6,1,0,2,1,1
71,37,27,2,4,0,0,0,12,48,11,0,0,2,0,1
66,38,15,2,1,0,1,1,6,50,10,1,0,2,0,1
28,21,0,1,1,0,0,0,0,23,5,0,0,1,0,1
35,27,0,2,1,0,0,0,4,25,6,1,0,2,0,1
68,60,0,2,1,0,0,0,17,45,6,1,0,2,0,1
88,26,55,2,6,0,0,0,13,62,13,0,0,2,0,1
44,36,0,2,0,0,0,0,14,25,5,1,0,2,0,1
62,29,12,2,0,0,1,1,10,42,10,1,0,2,0,1
44,35,1,2,0,0,0,0,8,30,6,1,0,2,0,1
26,17,1,2,0,0,0,0,0,20,6,1,0,2,0,1
33,24,1,2,0,0,0,0,0,27,6,1,0,2,0,1
36,27,1,2,0,0,0,0,0,30,6,1,0,2,0,1
28,19,1,2,0,0,0,0,0,22,6,1,0,2,0,1
38,29,1,2,2,0,0,0,6,24,8,1,0,2,0,1
44,35,1,2,2,0,0,0,6,30,8,1,0,2,0,1
35,26,1,2,0,0,0,0,0,29,6,1,0,2,1,1
31,22,1,2,0,0,0,0,0,25,6,1,0,2,0,1
35,26,1,2,0,0,0,0,0,29,6,1,0,2,0,1
35,26,1,2,0,0,0,0,0,29,6,1,0,2,0,1
36,27,1,2,2,0,0,0,6,22,8,1,0,2,0,1
41,32,1,2,2,0,0,0,6,27,8,1,0,2,0,1
43,34,1,2,0,0,0,0,0,37,6,1,0,2,0,1
37,28,1,2,2,0,0,0,6,23,8,1,0,2,0,1
40,31,1,2,1,0,0,0,2,31,7,1,0,2,0,1
39,30,1,2,2,0,0,0,6,25,8,1,0,2,0,1
41,32,1,2,2,0,0,0,6,27,8,1,0,2,0,1
45,36,1,2,2,0,0,0,6,31,8,1,0,2,0,1
35,26,1,2,0,0,0,0,0,29,6,1,0,2,0,1
43,25,10,2,2,0,0,0,4,31,8,1,0,2,0,1
40,31,1,2,1,0,0,0,3,30,7,1,0,2,0,1
33,24,1,2,0,0,0,0,0,27,6,1,0,2,0,1
40,31,1,2,1,0,0,0,5,28,7,1,0,2,0,1
43,34,1,2,2,0,0,0,6,29,8,1,0,2,0,1
32,23,1,2,0,0,0,0,0,26,6,1,0,2,0,1
46,37,1,2,0,0,0,0,0,40,6,1,0,2,1,1
28,19,1,2,0,0,0,0,2,20,6,1,0,2,0,1
34,25,1,2,0,0,0,0,3,25,6,1,0,2,0,1
40,31,1,2,2,0,0,0,6,26,8,1,0,2,0,1
52,43,1,2,0,0,0,0,0,46,6,1,0,2,0,1
45,36,1,2,2,0,0,0,6,31,8,1,0,2,0,1
30,21,1,2,1,0,0,0,0,23,7,1,0,2,0,1
48,39,1,2,2,0,0,0,6,34,8,1,0,2,0,1
38,29,1,2,2,0,0,0,6,24,8,1,0,2,0,1
29,20,1,2,0,0,0,0,0,23,6,1,0,2,0,1
42,34,0,2,1,0,0,0,5,31,6,1,0,2,0,1
43,35,0,2,1,0,0,0,6,31,6,1,0,2,0,1
41,34,0,2,0,0,0,0,12,24,5,0,0,2,0,1
27,18,1,2,1,0,0,0,0,20,7,1,0,2,0,1
25,18,0,2,1,0,0,0,0,19,6,0,0,2,0,1
45,38,0,2,2,0,0,0,5,33,7,0,0,2,0,1
43,36,0,2,2,0,0,0,5,31,7,0,0,2,0,1
35,28,0,2,1,0,0,0,5,24,6,0,0,2,0,1
44,25,11,2,0,0,0,0,0,36,8,1,0,2,1,1
46,39,0,2,1,0,0,0,8,32,6,0,0,2,0,1
38,31,0,2,1,0,0,0,4,28,6,0,0,2,0,1
43,36,0,2,1,0,0,0,7,30,6,0,0,2,0,1
37,30,0,2,1,0,0,0,9,22,6,0,0,2,0,1
34,27,0,2,1,0,0,0,6,22,6,0,0,2,0,1
35,26,1,2,0,0,0,0,4,25,6,1,0,2,0,1
42,35,0,2,1,0,0,0,6,30,6,0,0,2,0,1
35,28,0,2,1,0,0,0,7,22,6,0,0,2,0,1
60,51,1,3,2,0,0,0,22,29,9,1,0,3,0,1
107,22,1,2,1,0,1,3,0,89,18,1,0,2,1,1
41,16,17,2,1,0,0,0,0,33,8,1,0,1,2,1
42,25,9,3,1,0,0,0,0,34,8,1,0,2,0,1
128,28,92,2,13,0,0,0,16,90,22,1,0,2,0,1
22,13,1,1,0,0,0,0,0,17,5,1,0,1,0,1
29,20,1,1,1,0,0,0,0,23,6,1,0,1,0,1
22,13,1,1,1,0,0,0,0,16,6,1,0,1,0,1
20,11,1,1,1,0,0,0,0,14,6,1,0,1,0,1
20,11,1,1,1,0,0,0,0,14,6,1,0,1,0,1
44,36,0,2,3,0,0,0,12,24,8,1,0,2,0,1
241,28,17,2,0,0,1,2,36,192,13,1,0,2,0,1
237,28,17,2,0,0,1,4,34,190,13,1,0,2,0,1
42,24,10,2,2,0,0,0,0,34,8,1,0,1,0,1
38,24,6,1,2,0,0,0,0,31,7,1,0,1,0,1
49,42,0,2,1,0,0,0,9,34,6,0,0,2,0,1
44,36,0,2,1,0,0,0,7,31,6,1,0,2,0,1
44,36,0,2,1,0,0,0,9,29,6,1,0,2,0,1
48,40,0,2,1,0,0,0,11,31,6,1,0,2,0,1
